regime,valeur réelle,valeur prédite
"La recette Pour 6 personnes et dans l’ordre idéal de préparation La semoule de brocoli et de chou fleur : Une belle tête de brocoli, un petit chou fleur, sel, poivre, 1/2 bouquet d’estragon, 1 filet d’huile de noisette, 1/2 citron au sel. Râpez à l’aide d’un économe les sommités de chou fleur et faites de même pour le brocoli en utilisant un petit couteau d’office. Réunissez les 2 semoules dans une passoire fine. Ébouillantez-les une minute en posant la passoire sur une casserole d’eau bouillante, un peu comme pour un bain-marie – cf photo- Égouttez, assaisonnez à convenance avec sel poivre et huile de noisette. Ajoutez l’estragon ciselé et le zeste de citron confit au sel finement haché, mélangez intimement, filmez, réservez. Le jus persillé : un beau bouquet de persil plat, 80g d’eau de cuisson, 50g d’huile d’olive, sel. Faites blanchir 3min à l’eau bouillante salée le persil effeuillé. Égouttez en réservant 80g d’eau de cuisson et plongez-le dans de l’eau avec des glaçons pour arrêter la cuisson et conserver la belle couleur verte. Mixez au blender avec l’eau de cuisson puis ajoutez dans le bol du blender l’huile d’olive et émulsionnez le tout. Réservez dans un flacon doseur en plastique pour faciliter le dressage. La duxelle de champignons : 300g de beaux champignons de Paris, 1 échalote, 40g de vin blanc sec, 1 noix de beurre ou un filet d’huile d’olive. Épluchez les champignons sans les laver bien sûr, détaillez-les en fine brunoise. Ciselez l’échalote. Dans une sauteuse faites suer à feu doux l’échalote au beurre ou à l’huile d’olive selon vos préférences. Ajoutez les champignons et le vin blanc, faites réduire à sec, rectifiez l’assaisonnement et réservez. Le risotto de crozets : 300g de crozets, 1 oignon, 550g de bouillon de volaille maison si possible, 80g de vin blanc, 1 feuille de laurier, 50g de mascarpone, sel, poivre, huile d’olive. Dans une casserole faites suer l’oignon finement ciselé à l’huile d’olive avec la feuille de laurier. Ajoutez les crozets et faites cuire 2 min en remuant sans cesse. Ajoutez le vin blanc et laissez réduire. Poursuivez la cuisson à feu doux en ajoutant petit à petit le bouillon de volaille sans cesser de remuer exactement comme pour un risotto classique. Quand la cuisson est al dente, retirez la feuille de laurier, ajoutez le mascarpone mélangez bien et rectifiez l’assaisonnement. Le poisson : 6 tronçons de St Pierre parés, 1 noix de beurre, un filet d’huile d’olive, sel poivre. Chauffez le four à 190°. Dans une poêle chaude, colorez les filets de St Pierre à l’huile d’olive côté peau. Quand la peau est bien colorée, ajoutez la noix de beurre, retournez-les 5 secondes, puis déposez les filets dans un plat, assaisonnez et passez 4 min au four pour terminer la cuisson. Le dressage : Au fond des assiettes chaudes posez les emporte pièces pour faciliter le dressage et avoir un joli look. Dressez au fond du moule rectangulaire une couche de duxelle de champignons préalablement réchauffée au micro ondes. Tassez bien et recouvrez avec le risotto de crozets. Dans le cercle dressez la semoule elle aussi réchauffée en égalisant la surface avec le dos d’une cuillère. Retirez le cercle et l’emporte pièce rectangulaire, faites un trait de jus persillé entre les deux. Posez enfin le filet de poisson sur la semoule et servez sans attendre Le rétro planning sécurisant : J-1 : La semoule de chou fleur et de brocoli peut sans problème se préparer à l’avance, il suffira de la réchauffer en temps utile, une bonne chose de faite. J-1 : On se débarrasse aussi de la mise en place du poisson. Certes la recette préconise du St Pierre mais vous pouvez à votre guise utiliser du dos de cabillaud, voire même un bon saumon. Si votre poissonnier ne l’a pas fait, parez les filets et ôtez les arêtes à la pince à épiler, réservez-les filmés sur un plateau au réfrigérateur. J-1 : On peut aussi préparer tranquillement le jus persillé on le réserve ensuite dans un flacon verseur en plastique que l’on pourra facilement réchauffer au bain marie, cool non ? J-1 ou J-0 : vous pouvez aussi mettre en place la duxelle de champignons selon votre humeur toujours avec l’idée de la réchauffer au moment du dressage. On gagne du temps on gagne du temps… J-0 : il ne reste plus que le risotto de crozets et la cuisson minute ou presque du poisson ce qui quand même facilite les choses pour peu que vous ayez déjà préparé votre dessert et choisi une entrée légère style une petite soupe ou un petit velouté de saison, le repas s’annonce sous de bons augures ….",0,0
"Ingrédients huile de tournesol 4 tranches de pain rassis 6 cuillères à soupe de muscovado 25 cl de lait d'avoine 2 cuillères à soupe de purée d'amandes fruits de saison Voir plus Voir moins En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr La suite après cette publicité Ustensiles 1 Set 3 poêles Notre sélection des meilleures poêles + de détails 1 saladier Les meilleures ventes Acheter 1 balance de cuisine Top des meilleures balances + de détails En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr Préparation Temps total : 10 min Préparation : 5 min Repos : - Cuisson : 5 min Étape 1 Dans un saladier, battre le lait d'avoine avec la crème d'amandes et la moitié du muscovado. Étape 2 Tremper des tranches de pain rassis. Étape 3 Faire chauffer de l’huile dans une poêle chaude. Étape 4 Faire dorer les tranches de pain. Saupoudrer avec le reste du sucre. Étape 5 Agrémenter le pain perdu avec des morceaux de fruits frais et de saison (banane, pommes, fruits rouges). M Marmiton_Recettes",0,0
"Ingrédients : 1 terrine de 29 cm 1,7 kg de palette demi sel 1 pied de porc 1 jarret de porc demi sel 75 cl de vin blanc, un Bourgogne pour moi (1 btle) Eau 3 c à s de vinaigre blanc 2 échalotes 2 gousses d’ail 1 gros bouquet de persil 2 carottes 1 branche de céleri 1 oignon 2 clous de girofle Thym, 2 feuilles de laurier Sel, poivre Préparation du jambon persillé de Bourgogne Préparation : 8 h Cuisson : 4 h ou 1h30 à la cocotte minute Prise au frais : 12h . • Dessalez la viande en la disposant dans une bassine ou un grand faitout remplie d’eau pendant plusieurs heures, voire une nuit. • Le lendemain, badigeonnez la palette de thym et de laurier émietté, beaucoup de poivre. Laissez mariner au frais 6h. • Ensuite préparez un court bouillon avec le vin blanc allongé d’1 litre d’eau bouillante, les queues du persil, thym, laurier, l’oignon piqué des clous de girofle, les carottes entières et le céleri découpé en tronçons. • Lorsque le bouillon bout, plongez la palette et la marinade, le jarret et le pied de porc fendu en deux. Le bouillon doit couvrir les viandes. • Faites cuire 4 bonnes heures à feu doux (peut se faire à la cocotte minute : 1h30). . . • Mettez le tout au frais jusqu’au lendemain. En ce qui me concerne je me suis occupée des viandes dès la fin de la cuisson. • Passez les légumes dans une passoire et récupérez le bouillon. • Ajoutez 3 c à s de vinaigre. • Hachez le persil avec l’ail et les échalotes. • Versez un peu de bouillon filtré dans le fond d’un moule à cake et saupoudrez de persillade. • Faites prendre au frais. . . • Dégraissez, désossez et découpez les viandes en petits cubes. • Assaisonnez fortement. • Ajoutez une couche de viande, une couche de persillade. <• Mouillez régulièrement avec le bouillon. • Faites prendre au frais. • Présentez le lendemain avec des cornichons et une salade. . . Joyeuses Fêtes de Pâques",0,0
"Ingrédients sel poivre vinaigre de vin 1 pincée de sucre en poudre 70 g de beurre 1 kg de navet ronds Voir plus Voir moins En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr La suite après cette publicité Ustensiles 1 sorbetière + de détails 1 casserole Top 3 des batteries de casseroles + de détails 1 cocotte + de détails 1 pinceau 6,72€ + de détails 1 balance de cuisine Top des meilleures balances + de détails Voir plus Voir moins En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr Préparation Temps total : 1h10 Préparation : 1 h Repos : - Cuisson : 10 min Étape 1 Épluchez les navets, coupez-les s'ils sont un peu gros. Étape 2 Lavez-les. Plongez-les juste 5mn dans de l'eau en ébullition. Egoutez-les. Étape 3 Faire fondre 30 g de beurre dans une cocotte. Mettez-y les navets à dorer légèrement sur toutes leurs faces, à feu très doux. Ajoutez-y 3 verres d'eau, du sel, du poivre. Couvrez et laissez cuire de 30 à 40 mn selon la grosseur des navets. Étape 4 Egouttez les navets dès qu'ils sont cuits mais encore fermes. Videz le jus resté dans la cocotte. A la place, mettez-y 40g de beurre à fondre, les navets égouttés et le sucre. Laissez colorer légèrement. Ajoutez quelques gouttes de vinaigre de vin. Étape 5 Présentez avec des fines herbes hachées. A Anonyme La suite après cette publicité Découvrez l’accord Mets & Vins parfait avec Voir la sélection En partenariat avec Tanin.fr Qu'est-ce qu'on mange ce soir ? De l'inspiration chaque jour avec des recettes faciles, gourmandes et de SAISON :)",0,0
"Ingrédients 4 saucisses de Toulouse 2 oignons jaunes 8 grosses échalotes 20 g de beurre demi-sel 1,5 cuillère(s) à soupe de sucre blanc 300 g de lentilles corail 1 feuille de laurier 50 g de graines de tournesol quelques brins de ciboulette Préparation Préchauffez le four à 180°/th. 6. Pelez les oignons et les échalotes. Coupez les échalotes en deux et les oignons en quatre. Dans une poêle, faites fondre le beurre avec le sucre, ajoutez les échalotes et les oignons, faites-les caraméliser environ 10 mn en les retournant souvent. Réservez. Déposez les saucisses au fond d’un plat allant au four, répartissez les échalotes et les oignons autour. Enfournez 30 mn. Pendant ce temps, faites cuire les lentilles corail 10 à 15 mn dans de l’eau bouillante agrémentée de laurier. Égouttez, salez et poivrez. Faites torréfier les graines de tournesol dans une poêle à sec pendant 2 à 3 mn. Lavez et ciselez la ciboulette. Accompagnez les saucisses avec les lentilles, les oignons et les échalotes, parsemez de graines de tournesol et de ciboulette avant de servir.",0,0
"Ingrédients 4 blancs de poulet 2 gousses d'ail 4 branches de persil 1 cuillère(s) à soupe d'épices au choix (paprika, curry zaatar, etc.) 2 beaux bulbes de fenouil 1 boîte de 400 g de pois chiches 3 cuillère(s) à soupe d'huile d'olive 15 cl de bouillon de volaille 1 citron poivre du moulin Préparation Egouttez les pois chiches. Préchauffez le four sur th. 7/210°. Pelez, dégermez et hachez l’ail. Rincez, séchez et hachez le persil. Salez et poivrez les blancs de poulet et saupoudrez-les d’épices. Rincez, séchez et émincez le fenouil. Mettez-les ¾ du fenouil, les pois chiches, l’ail, la moitié du persil et un filet de jus de citron dans un plat à four, mélangez et posez les blancs de poulet sur le dessus. Arrosez d’huile d’olive et versez le bouillon. Enfournez 20 mn environ, en retournant les blancs de poulet à mi-cuisson. Servez avec le reste de fenouil émincé, un filet de jus de citron et le persil haché.",0,0
"Ingrédients 100 g de margarine végétale riche en oméga-3 120 g de farine de blé 100 g de farine de riz complet 20 cl de crème de soja 300 g de chocolat noir Préparation Travaillez du bout des doigts la margarine, la farine de blé et la farine de riz complet. Liez la pâte avec 8 cl d’eau froide et formez une boule. Couvrez de film étirable et laissez reposer 1 h au frais. Faites chauffer la crème de soja dans une casserole. Retirez du feu et ajoutez le chocolat noir coupé en carrés. Mélangez à la spatule jusqu’à ce que le chocolat soit complètement fondu. Laissez tiédir. Préchauffez le four sur th. 6/180°. Etalez la pâte et disposez-la dans un moule garni de papier sulfurisé. Piquez la pâte, couvrez de haricots secs et laissez cuire 20 mn au four. Laissez légèrement tiédir, retirez les haricots et garnissez avec la ganache au chocolat. Laissez refroidir au moins 2 h, puis démoulez et servez.",0,0
"Ingrédients piment de Cayenne (facultatif) 1 cuillère à soupe d' oignon en poudre 400 g de tofu ferme sel et poivre 1 cuillère à soupe de paprika fumé Pour la panure : piment de Cayenne (facultatif) 30 g de fécule de maïs 20 cl de lait d'avoine (non sucré) chapelure ou flocon d'avoine ou corn-flakes mixés sel et poivre Voir plus Voir moins En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr La suite après cette publicité Ustensiles 1 Set 3 poêles Notre sélection des meilleures poêles + de détails En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr Préparation Temps total : 20 min Préparation : 10 min Repos : - Cuisson : 10 min Étape 1 Presser le tofu pour enlever l'eau. L'émietter grossièrement. Étape 2 Mixer le tofu avec le sel, le poivre, le paprika et le piment de Cayenne. Étape 3 Former des nuggets avec la pâte obtenue et laisser reposer 30 minutes au frigo. Étape 4 Assaisonner la chapelure avec le sel, le poivre et le piment si désiré. Étape 5 Mélanger la maïzena et lait d'avoine, le liquide doit être homogène et ne pas faire de grumeaux. Étape 6 Tremper les nuggets de tofu dans le mélange de lait d'avoine et de maïzena et les enrober de chapelure. Étape 7 Faire chauffer de l'huile pour friture dans une poêle. Y faire frire les nuggets jusqu'à obtenir une belle coloration de chaque côté. Les égoutter sur du papier absorbant avant de servir. M Marmiton_Recettes",0,0
"La recette de Laurent Petit Biscuit citron : 170 g de sucre semoule, 5 jaunes et 5 blancs d’oeufs, 75 g de farine, 75 g de maïzena, le zeste râpé d’un citron. Biscuit aux pralines de Saint-Genix : 170 g de sucre semoule, 5 jaunes et 5 blancs d’oeufs, 75 g de farine, 75 g de maïzena, 25 g de poudre de pralines roses, 1 cs de pralines concassées à ajouter à mi cuisson. Biscuit chocolat : 170g de sucre semoule, 5 jaunes et 5 blancs d’oeufs, 64 g de farine, 6 g de maïzena, 22 g de poudre de cacao, 20 g de grué. Blanchir les jaunes d’oeufs avec 150 g de sucre jusqu’à dissolution des grains. Monter et serrer les blancs avec les 20 g de sucre restants. Mélanger délicatement les 2 préparations à la maryse puis incorporer en pluie la farine et la maïzena préalablement tamisées. A cette préparation de base ajouter les zestes du citron finement râpés pour le biscuit citron. Pour le biscuit pralines ajoutez 25g de pralines en poudre en même temps que les farines, puis à mi cuisson les pralines concassées. Pour le biscuit chocolat ajouter aux farines la poudre de cacao et le grué. Beurrer les moules à gâteaux de Savoie au pinceau, les sucrer puis les garnir aux 3/4 avec la préparation. Enfourner 15 min à 180° puis baisser le four à 160° et entrouvrir la porte du four. Lorsque les biscuits sont dorés les démouler à chaud sur une grille. Petits arrangements entre amis : Pour chaque recette je n’ai mis que 100 g de sucre. Comme je préfère la fécule à la maïzena, j’ai utilisé de la fécule. Après c’est vous qui voyez … Pour le déroulement, j’ai adopté la version rapide du biscuit ou gâteau de Savoie page 94 de Solution Desserts pas à pas. J’ai aussi cuit 6 min à 230° puis 40 min à 135° sans ouvrir mon four… Dernière modification, armée de ma calculette j’ai fait la règle de 3 pour 4 oeufs car c’est la quantité idéale pour mes moules qui, bien qu’en fer blanc, coûtent un bras …",0,0
Ingrédients : Pour 8 personnes 250 g de farine 1/2 sachet de levure 125 g de sucre vanillé 15 cl d’huile 80 g d’amandes en poudre 1/2 sachet de levure chimique Cannelle Préparation des montécaos Préparation : 15 mn Cuisson : 20 mn . • Mélangez la farine tamisée avec le sucre. • Ajoutez l’huile au fur et à mesure jusqu’à l’obtention une pâte avec laquelle vous serez capable de former des boules • Formez des boulettes de la grosseur d’une noix (20g) pour moi et • Déposez-les sur une plaque de cuisson. • Déposez sur chacune un peu de cannelle • Mettre dans un four préchauffé à 180°C. • Retirez quand le dessous prend une belle couleur. • Attendre le refroidissement complet pour les toucher • Ils vont se durcir en refroidissant. • Rangez les montécaos dans une boite métallique. • Délicieux pour accompagner un thé. .,0,0
"La recette : Pour 4 personnes : 4 beaux filets de poulet bio, 4cs de sauce soja, 4cs de vinaigre de riz ou à défaut de vinaigre d’alcool blanc, 2cs d’huile de sésame, 2cs de sucre, 1 morceau de gingembre frais râpé, 1 blanc de poireau en très finemirepoix*, QS* de graines de sésame doré, ½ gousse d’ail pressé –facultatif- quelques feuilles de laitue. Faire mariner au minimum 2 heures les escalopes avec les éléments aromatiques, les recouvrir de la mirepoix de poireaux. Les égoutter, puis les cuire à l’huile sésame, à feu doux en les laissant bien caraméliser. Les couper en lamelles et les servir sur une chiffonnade de laitue en arrosant avec un peu de marinade. .",0,0
"Ingrédients 2 bottes d'asperges vertes huile d'olive jambon de serrano Préparation Pour réaliser des asperges à la plancha : Lavez les asperges, raccourcissez la partie dure de façon à ce qu'elles mesurent toutes 15 cm environ. Ficelez-les en deux ou trois bottes en laissant un long bout de ficelle. Plongez-les dans de l'eau bouillante salée pendant trois minutes. Attachez le bout de ficelle à la poignée du faitout, ainsi vous les retirerez facilement sans vous brûler. Défaites les bottes. Égouttez les asperges sur un torchon propre puis séchez-les. Versez un peu d'huile d'olive dans un plat et roulez-y les asperges. Étalez-les dans la poêle bien chaude. Cuisez-les pendant une minute en les retournant toutes. Servez les asperges à la plancha ainsi grillées avec des copeaux de Serrano.",0,0
"Ingrédients 180 g d'amarante 270 cl de lait d'amande 2 poires 2 cuillère(s) à soupe de miel 40 g de purée d'amande 1 cuillère(s) à soupe de jus de citron le zeste de 1 citron 30 g de graines de courge quelques feuilles de menthe fraîche Préparation Faites tremper l’amarante, la veille, dans le lait d’amande au réfrigérateur pendant 12 h. Épluchez, le jour même, une poire et taillez-la en gros dés. Versez l’amarante et le lait d’amande dans une casserole avec 1 cuil. à soupe de miel et les dés de poire. Faites cuire à feu doux sans cesser de remuer à l’aide d’un fouet pendant environ 10 mn. En fin de cuisson, ajoutez la purée d’amande et le jus de citron en remuant toujours. Lorsque l’amarante est cuite, éteignez le feu. Épluchez et taillez la seconde poire en lamelles. Faites légèrement torréfier les graines de courge dans une poêle quelques minutes à feu doux. Servez le porridge bien chaud dans des bols. Ajoutez le zeste de citron, 1 cuil. à soupe de miel, les graines de courge encore tièdes, les lamelles de poire et quelques feuilles de menthe.",0,0
"Let’s go en cuisine pour préparer ces hélénettes! Imprimer Épingler la recette 5 de 6 votes Hélénettes (biscuits moelleux aux jaunes d’oeufs) Ces biscuits tout moelleux ont un délicieux goût d'amandes! Temps de préparation10 minutes min Temps de cuisson10 minutes min Type de plat: Goûter Mots-clés: jaunes d’oeufs, poudre d’amandes Portions: 12 Ingrédients 80 g de beurre2 jaunes d'oeufs100 g de sucre100 g de farine100 g de poudre d'amandes InstructionsPréchauffer le four à 200° (chaleur tournante).Faire fondre le beurre dans un récipient adapté au micro-ondes et laisser refroidir.Dans le bol du thermomix, poser les fouets sur les couteaux. Placer les jaunes avec le sucre et mélanger 1 min à vitesse 3. Retirer le fouet.Ajouter le beurre fondu refroidi, la farine et la poudre d'amandes. Mélanger 45 sec à vitesse 3.Façonner une douzaine de boules légèrement aplaties et les déposer sur une plaque couverte de papier cuisson ou d'une silpat. Enfourner et laisser 8 à 10 min (mais pas plus, sinon les biscuits perdraient leur moelleux).Notes:Bien sûr, on peut préparer la pâte dans un saladier en ajoutant les ingrédients dans le même ordre.",0,0
"Ingrédients 1/2 boule de céleri-rave 20 g de curry vadouvan 2 feuilles d'algue nori 100 g de beurre sel, poivre le bouillon 1 branche de céleri 1/2 oignon 1 carotte 1 gousse d'ail 1 branche de thym quelques feuilles de sarriette 1 cuillère(s) à café de poivre blanc de kampot Préparation Préparez le bouillon de légumes. Faites brûler la face du 1/2 oignon dans une poêle bien chaude, sans matière grasse. Il faut qu’il soit bien noir. Taillez la carotte et la tige du céleri en biseau. Préparez une gousse d’ail pelée, le thym, la cuillerée de poivre, les feuilles de céleri, les feuilles de sarriette. Placez-les, avec le demi-oignon brûlé, dans une cocotte avec 1 litre d’eau. Faites cuire à feu doux pendant 1 h 30. Filtrez. Épluchez et coupez le 1/2 céleri en deux. Déposez-le dans la cocotte avec 50 cl de bouillon de légumes, le beurre et le curry vadouvan. Faites cuire à couvert au four à 135 °C pendant 6 h. Débarrassez le céleri et, sur le feu, laissez réduire le jus de cuisson de moitié. Émincez l’algue nori en julienne. Déposez dans un plat les deux moitiés de céleri avec du jus de cuisson. Saupoudrez de la julienne d’algue nori.",0,0
"Ingrédients coriandre 1 cuillère à café de gingembre 1 cuillère à café de cumin 600 ml de bouillon de légumes 300 g de lentilles corail 300 g d' épinards 200 ml de lait de coco 200 ml de lait de coco 1 cuillère à café de garam masala sel et poivre Pour le tarka : grain de cumin 1 pincée de piment 1 cuillère à café de gingembre moulu 1 cuillère à soupe d' huile d'arachide 4 échalotes émincés 3 gousses d' ail 1 cuillère à café de graine de moutarde Voir plus Voir moins En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr La suite après cette publicité Ustensiles 1 casserole Top 3 des batteries de casseroles + de détails 1 Set 3 poêles Notre sélection des meilleures poêles + de détails En cliquant sur les liens, vous pouvez être redirigé vers d’autres pages de notre site, ou sur Amazon.fr Préparation Temps total : 30 min Préparation : 5 min Repos : - Cuisson : 25 min Étape 1 Rincez les lentilles à l'eau froide. Égouttez-les et mettez-les à la casserole avec le lait de coco, le bouillon, le cumin, la coriandre, le curcuma et le gingembre. Étape 2 Portez à ébullition, couvrez et faites cuire 15 à 20 minutes à feu doux. Remuez régulièrement pour éviter que les lentilles attachent. Étape 3 Ajoutez les épinards et faites cuire 6 à 8 minutes, jusqu'à ce que les lentilles soient tendres. Ajoutez un peu d'eau ou de bouillon ça devient trop épais. Étape 4 Pendant ce temps, préparer letarka. Étape 5 Dans un petite poêle, faites chauffer l'huile pour y faire revenir les ingrédients jusqu'à ce que les échalotes soient dorées. Étape 6 Ajoutez ce mélange au dal. Enfin, ajoutez le garam masala et la coriandre hachée. A Alain_433",0,0
"Ingrédients 6 suprêmes de poulet avec la peau 2 cuillère(s) à café de curry 1 boîte (40 cl) de lait de coco bio, sans émulsifiant 1 citron vert 10 brins de coriandre fraîche pour les légumes 4 échalotes 3 carottes nouvelles 1 beau brocoli 1 petit potimarron 500 g de fèves fraîches huile d'olive 3 gousses d'ail 6 brins de thym frais fleur de sel et poivre du moulin Préparation Epluchez les fèves: plongez-les 5 mn dans de l’eau bouillante salée. A partir de la reprise de l’ébullition, égouttez-les et passez-les sous l’eau froide, vous allez maintenant pouvoir les éplucher : à l’aide d’un couteau, déchirez la première peau de façon à faire apparaître la graine située en dessous. Préchauffez le four sur th.6-7/200°. Lavez le potimarrron, séchez-le, ouvrez-le et ôtez les pépins. Tranchez-le en lamelles de 2cm d’épaisseur. Lavez les autres légumes. Détaillez la tête du brocoli en petits bouquets. Grattez les carottes, coupez-les en deux ou en quatre, selon leur grosseur, dans le sens de la longueur. Pelez et émincez les échalotes. Répartissez les légumes (sauf les fèves) et les échalotes sur une plaque de four huilée, en évitant qu’ils se superposent, ajoutez les gousses d’ail non épluchées, arrosez-les d’un filet d’huile d’olive, salez avec la fleur de sel, poivrez au moulin et répartissez les brins de thym. Enfournez et laissez cuire 20 mn en retournant les légumes régulièrement. Assaisonnez ensuite en sel les suprêmes côté peau, saupoudrez-les de curry et déposez-les sur les légumes. Répartissez le lait de coco sur l’ensemble, arrosez du jus de citron vert, poivrez. Baissez la température du four sur th.6/180°. Remettez la plaque dans le four et laissez cuire 30 mn, en arrosant avec le lait de coco. 5 mn avant la fin de la cuisson, répartissez les fèves sur la plaque. Avant de servir, ciselez la coriandre et parsemez-en le plat.",0,0
"La recette : Pour 4 craquelins : 40 min de préparation, 2 h 30 de repos, 25 min de cuisson. 500g de farine*, 50g de sucre semoule, 10g de sel fin, 75g de lait entier, 150g d’oeufs entiers, 20g de levure fraîche* achetée chez le boulanger, 125g de beurre, 180g de sucre perlé*, 50g de sucre cristal, un oeuf pour la dorure. Délayer la levure* de boulanger avec le lait entier. Verser dans le bol du robot, la levure délayée avec le lait, ajouter par dessus les poudres, farine tamisée sel et sucre. Pétrir au crochet à vitesse lente et ajouter petit à petit les oeufs. Passer alors à vitesse moyenne pendant 10 min environ en veillant bien à ce que la pâte se détache des parois de la cuve, on doit obtenir une pâte ferme élastique mais encore souple. Poursuivre le pétrissage pendant environ 4 min en ajoutant petit à petit le beurre pommade coupé en dés. Filmer au contact* la pâte dans la cuve et la laisser pousser pendant une bonne heure elle doit doubler de volume. La dégazer* ensuite et lui redonner sa forme initiale. La diviser en 4 pâtons de 250g, les bouler* et les laisser reposer pendant 1/4 d’heure. Retourner les boules de pâte et insérer à l’intérieur 45g de sucre perlé à l’aide des doigts et de façon aléatoire. Refermer les pâtons, reformer les boules les poser sur une plaque recouverte de papier cuisson clé en dessous*. Laisser à nouveau pousser pendant 1h30 à 25° jusqu’à ce que les boules aient doublé de volume. Dorer au pinceau la surface des craquelins avec l’oeuf battu dans lequel on ajoute une pincée de sel*. Parsemer de sucre cristal et cuire à chaleur tournante 200° pendant environ 25 min.",0,0
"Let’s go en cuisine pour préparer ces bricks au thon et tomates séchées! Imprimer Épingler la recette 5 de 1 vote Bricks au thon et au tomates séchées Temps de préparation25 minutes min Temps de cuisson15 minutes min Type de plat: Apéritif, Brunch, Entrée, Plat principal Mots-clés: feuilles de brick, fromage frais, mozzarella, thon, tomates séchées Portions: 16 Ingrédients 240 g de thon (poids net égoutté)1 petit oignon rouge6 tomates séchées à l'huile1 oeuf1 cs de fromage frais (type St Môret)2 cc de mélange d'épices (ail, basilic, coriandre, curcuma et cumin)sel, poivre8 feuilles de brickenviron 60 g de mozzarella râpée InstructionsDans un petit saladier, émietter le thon puis ajouter l'oignon finement haché, les tomates séchées en petits morceaux, l'oeuf, le fromage frais et les épices.Saler et poivrer puis bien mélanger.Préchauffer le four à 200° (chaleur tournante).Couper les feuilles de brick en deux avec des ciseaux.Replier la moitié de feuille en deux de façon à obtenir une bande. Déposer une cuillère de garniture en bas, ajouter une belle pincée de mozzarella et plier comme sur le schéma.Déposer les bricks au fur et à mesure sur une plaque tapissée d'une feuille de cuisson.Avec un pinceau, les badigeonner avec un peu d'huile du bocal de tomates séchées.Enfourner et laisser cuire environ 15 min (jusqu'à ce que les bricks soient dorées).Notes:A déguster, en apéro, en entrée ou pourquoi pas en plat principal pour le soir, avec une bonne salade.",0,0
"Ingrédients 1 céleri-rave moyen 1 botte de coriandre fleur de sel purée d'avocat 2 avocats 60 cl de lait de soja le jus de 2 citrons verts 6 cl d'huile d'olive mayonnaise vegan 10 cl de lait de soja 30 cl d'huile de pépin de raisin 20 g de raifort 1 pincée de fleur de sel Préparation Préchauffez le four à 180 °C (th 6). Lavez et essuyez le céleri-rave sans le peler. Emballez-le dans du papier aluminium, posez-le dans un plat et enfournez-le pendant 50 mn à 1 h 15 (en fonction de sa taille). Laissez-le refroidir pendant une nuit. Pelez le céleri-rave avec un grand couteau et tranchez-le à la mandoline en fines lamelles de 2 mm. Mixez tous les ingrédients de la purée d’avocat dans un robot. Disposez-la sur les assiettes, en répartissant 5 cuillerées à café sur cinq points, posez les tranches de céleri harmonieusement. Mélangez les ingrédients de la mayonnaise au batteur électrique. Disposez de petites perles de mayonnaise sur le carpaccio puis la coriandre ciselée. Salez si besoin. Dégustez.",0,0
"Let’s go en cuisine pour préparer ces financiers au praliné! Imprimer Épingler la recette 5 de 6 votes Financiers au praliné Temps de préparation10 minutes min Temps de cuisson15 minutes min Type de plat: Dessert, Goûter Mots-clés: blancs d’oeufs, miel, poudre d’amandes, praliné Portions: 6 Matériel nécessaireMoule lounges (ou moule à financiers, à mini cakes, etc.) Ingrédients 100 g de beurre55 g de sucre glace50 g de farine60 g de poudre d'amandes35 g de praliné noisettes45 g de miel4 blancs d'oeufsPour décorer:de la pâte à tartinerquelques éclats de noisettes InstructionsDans une casserole, faire fondre le beurre à feu doux jusqu'à ce qu'il prenne une jolie couleur noisette. Laisser refroidir.Préchauffer le four à 180° (chaleur tournante).Dans un saladier, mélanger les poudres: sucre glace, farine et poudre d'amandes.Ajouter le praliné, le miel et les blancs légèrement fouettés à la fourchette (ils doivent être un peu mousseux) et bien mélanger.Incorporer enfin le beurre noisette.Répartir la pâte dans les empreintes du moule.Enfourner et laisser cuire 15 min (temps de cuisson à adapter en fonction du moule utilisé).Laisser tiédir puis démouler sur une grille.Faire légèrement ramollir la pâte à tartiner au micro-ondes et la placer dans une poche à douille jetable (ou un sac congélation).Couper une toute petite extrémité de la poche et faire des zig zags sur les financiers.Rajouter quelques éclats de noisettes.",0,0
